,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Cluster,Spending_Score_Encoded
4180,461807,Male,No,30,Yes,Doctor,10,Low,4,Cat_6,D,2,2
4181,460456,Male,Yes,33,No,Executive,0,High,5,Cat_3,D,1,1
4182,462932,Female,Yes,37,Yes,Homemaker,3,High,3,Cat_6,A,1,1
4183,461297,Male,Yes,69,No,Lawyer,0,High,2,Cat_6,C,0,1
4184,464430,Female,Yes,51,Yes,Engineer,6,Average,2,Cat_6,C,1,0
4185,459416,Male,No,19,No,Artist,10,Low,3,Cat_6,A,2,2
4186,464743,Male,Yes,45,Yes,Entertainment,0,Average,2,Cat_4,B,1,0
4187,466276,Female,No,32,No,Doctor,0,Low,5,Cat_4,D,2,2
4188,467829,Female,No,22,No,Doctor,3,Low,4,Cat_2,D,2,2
4189,463813,Female,No,26,No,Engineer,1,Low,6,Cat_6,A,2,2
4190,461733,Female,Yes,43,Yes,Artist,0,High,3,Cat_6,B,1,1
4191,466925,Male,No,19,No,Healthcare,7,Low,2,Cat_6,D,2,2
4192,467846,Male,Yes,48,Yes,Artist,1,Average,3,Cat_6,C,1,0
4193,459596,Female,Yes,61,Yes,Doctor,1,Average,2,Cat_6,B,1,0
4194,460597,Female,No,20,No,Marketing,1,Low,2,Cat_3,D,2,2
4195,467788,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D,2,2
4196,467966,Female,No,31,Yes,Entertainment,9,Low,3,Cat_7,D,2,2
4197,464503,Male,No,25,Yes,Artist,9,Low,3,Cat_6,A,2,2
4198,460242,Male,Yes,41,Yes,Healthcare,8,Low,3,Cat_6,C,2,2
4199,467014,Male,Yes,36,Yes,Executive,9,High,3,Cat_6,C,2,1
4200,466637,Male,Yes,48,Yes,Artist,1,High,5,Cat_2,C,1,1
4201,462553,Male,No,27,No,Artist,1,Low,1,Cat_6,B,2,2
4202,459287,Male,No,35,Yes,Lawyer,1,Low,1,Cat_4,D,0,2
4203,464074,Female,Yes,39,Yes,Doctor,0,Average,3,Cat_6,C,1,0
4204,463734,Male,Yes,38,No,Executive,0,Average,3,Cat_6,A,1,0
4205,466575,Female,Yes,57,Yes,Artist,7,Average,3,Cat_6,C,1,0
4206,459193,Male,No,38,Yes,Artist,1,Low,1,Cat_6,A,0,2
4207,462143,Male,Yes,80,No,Artist,1,Low,2,Cat_6,A,0,2
4209,467140,Male,Yes,61,Yes,Entertainment,9,Average,2,Cat_6,C,1,0
4210,463356,Male,No,29,Yes,Healthcare,5,Low,4,Cat_2,D,2,2
4211,466797,Female,No,23,No,Healthcare,1,Low,4,Cat_6,D,2,2
4212,459234,Female,Yes,83,No,Lawyer,1,Low,1,Cat_6,D,0,2
4213,460442,Male,Yes,37,Yes,Entertainment,0,Average,3,Cat_6,B,1,0
4214,463901,Male,Yes,35,No,Artist,0,Low,6,Cat_4,C,2,2
4215,465494,Male,Yes,41,Yes,Doctor,9,Average,2,Cat_6,B,1,0
4217,459239,Male,Yes,81,No,Entertainment,1,Low,1,Cat_6,A,0,2
4218,466379,Female,Yes,58,Yes,Homemaker,2,Low,1,Cat_6,C,0,2
4219,464759,Female,No,38,No,Engineer,8,Low,1,Cat_4,A,2,2
4220,461994,Male,Yes,18,No,Doctor,10,Low,2,Cat_6,D,2,2
4221,461802,Male,No,37,Yes,Artist,1,Low,4,Cat_6,B,2,2
4222,462527,Male,Yes,43,No,Artist,4,Average,2,Cat_6,C,1,0
4223,461800,Female,No,36,Yes,Doctor,4,Low,1,Cat_2,B,2,2
4224,460933,Female,Yes,76,Yes,Lawyer,0,High,2,Cat_6,A,0,1
4225,460189,Male,No,33,No,Entertainment,14,Low,1,Cat_6,D,2,2
4226,459031,Male,Yes,43,No,Executive,1,High,5,Cat_4,B,1,1
4227,464673,Male,Yes,47,No,Executive,1,High,7,Cat_2,D,1,1
4228,459101,Male,Yes,81,No,Lawyer,8,Low,2,Cat_6,B,0,2
4229,460136,Male,No,27,Yes,Artist,10,Low,3,Cat_6,D,2,2
4230,460973,Male,No,29,No,Entertainment,1,Low,5,Cat_6,D,2,2
4231,460187,Female,No,38,Yes,Doctor,4,Low,3,Cat_6,A,2,2
4233,459700,Male,Yes,37,Yes,Executive,0,Average,5,Cat_6,B,1,0
4234,464787,Male,No,47,No,Entertainment,1,Low,1,Cat_4,A,0,2
4236,462614,Male,Yes,51,No,Entertainment,1,Average,5,Cat_4,D,1,0
4237,460813,Female,Yes,86,No,Lawyer,1,High,2,Cat_6,A,0,1
4238,462698,Female,Yes,56,Yes,Entertainment,1,Average,2,Cat_6,A,1,0
4239,463344,Male,Yes,59,Yes,Artist,3,Average,2,Cat_6,B,1,0
4240,463633,Male,Yes,33,Yes,Doctor,0,Average,2,Cat_6,B,1,0
4243,462317,Female,No,32,No,Entertainment,3,Low,6,Cat_4,D,2,2
4244,467353,Male,Yes,26,No,Artist,3,Low,2,Cat_6,A,2,2
4246,464553,Male,Yes,70,Yes,Artist,1,Low,2,Cat_6,B,0,2
4247,463518,Male,Yes,30,No,Executive,5,High,4,Cat_6,A,2,1
4248,459711,Male,Yes,37,No,Executive,9,High,6,Cat_6,D,2,1
4249,460788,Female,No,30,Yes,Doctor,0,Low,9,Cat_4,A,2,2
4250,459392,Female,No,23,No,Doctor,0,Low,3,Cat_6,C,2,2
4251,467887,Female,No,42,Yes,Artist,0,Low,2,Cat_1,B,0,2
4252,467743,Male,Yes,48,No,Executive,1,High,4,Cat_1,B,1,1
4253,460368,Male,No,28,Yes,Healthcare,0,Low,7,Cat_6,C,2,2
4254,463126,Female,Yes,65,Yes,Artist,3,Average,2,Cat_6,C,1,0
4255,467046,Female,No,28,No,Doctor,0,Low,5,Cat_3,A,2,2
4257,462439,Male,No,18,No,Healthcare,1,Low,4,Cat_6,D,2,2
4258,464182,Male,Yes,35,Yes,Artist,4,Average,2,Cat_2,C,1,0
4259,464810,Female,No,27,No,Engineer,1,Low,1,Cat_4,A,2,2
4260,464234,Male,Yes,68,Yes,Entertainment,0,Low,3,Cat_2,A,0,2
4261,464683,Male,Yes,52,No,Engineer,0,Average,6,Cat_4,B,1,0
4262,463349,Male,No,20,No,Healthcare,5,Low,5,Cat_2,D,2,2
4263,465866,Male,Yes,35,Yes,Artist,7,Low,3,Cat_6,D,2,2
4264,465261,Female,No,21,Yes,Healthcare,0,Low,4,Cat_1,D,2,2
4265,459780,Female,No,42,No,Entertainment,1,Low,3,Cat_6,A,2,2
4266,462031,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C,1,0
4268,463941,Female,No,32,No,Artist,1,Low,6,Cat_4,D,2,2
4269,466842,Male,No,19,No,Healthcare,8,Low,5,Cat_2,D,2,2
4270,459014,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D,2,2
4271,462420,Male,No,27,Yes,Healthcare,1,Low,3,Cat_6,C,2,2
4272,465250,Male,No,22,No,Healthcare,0,Low,4,Cat_4,D,2,2
4273,466513,Female,Yes,55,Yes,Artist,1,Average,3,Cat_6,B,1,0
4274,461791,Female,No,22,No,Lawyer,8,Low,1,Cat_6,D,2,2
4276,464586,Female,No,46,Yes,Artist,1,Low,1,Cat_3,B,0,2
4277,461391,Male,Yes,65,Yes,Entertainment,3,Low,3,Cat_6,C,0,2
4278,466658,Female,No,18,No,Healthcare,0,Low,4,Cat_6,D,2,2
4279,459728,Female,Yes,53,Yes,Artist,2,Average,4,Cat_6,C,1,0
4281,462219,Male,Yes,59,No,Executive,0,Low,5,Cat_4,B,0,2
4282,467553,Female,No,32,Yes,Healthcare,8,Low,3,Cat_6,D,2,2
4283,459655,Male,Yes,39,Yes,Artist,1,Average,3,Cat_6,B,1,0
4284,462182,Male,Yes,88,No,Artist,7,Low,1,Cat_6,D,0,2
4285,459119,Male,Yes,61,Yes,Executive,9,High,3,Cat_6,C,1,1
4286,460721,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D,2,2
4287,459517,Male,No,31,Yes,Healthcare,1,Low,4,Cat_6,D,2,2
4288,461441,Male,Yes,58,Yes,Artist,1,Average,4,Cat_6,C,1,0
4289,465390,Female,No,27,Yes,Marketing,3,Low,3,Cat_6,D,2,2
4290,466160,Female,Yes,51,Yes,Engineer,1,Average,2,Cat_6,C,1,0
4291,463842,Female,Yes,48,Yes,Engineer,0,High,4,Cat_6,B,1,1
4292,465902,Male,No,25,Yes,Executive,3,Low,3,Cat_6,D,2,2
4293,467034,Male,Yes,89,No,Executive,0,High,2,Cat_6,A,0,1
4295,465747,Female,No,40,Yes,Artist,6,Low,1,Cat_6,C,2,2
4296,464203,Male,No,56,Yes,Artist,2,Low,1,Cat_6,B,0,2
4297,462373,Male,Yes,36,Yes,Entertainment,9,High,3,Cat_6,B,2,1
4298,465364,Female,No,38,Yes,Doctor,5,Low,5,Cat_2,A,2,2
4299,464280,Male,Yes,47,Yes,Entertainment,1,Low,4,Cat_6,C,2,2
4300,460993,Male,Yes,61,Yes,Artist,1,Average,4,Cat_6,C,1,0
4301,464227,Male,Yes,89,Yes,Lawyer,0,High,2,Cat_6,C,0,1
4302,461141,Male,Yes,55,No,Homemaker,2,Low,1,Cat_3,A,0,2
4304,467282,Female,Yes,43,Yes,Artist,4,Average,2,Cat_6,A,1,0
4305,459790,Male,No,28,No,Doctor,10,Low,3,Cat_6,C,2,2
4306,464670,Male,Yes,42,No,Entertainment,0,Average,4,Cat_4,B,1,0
4309,461136,Male,No,59,Yes,Artist,1,Low,1,Cat_6,B,0,2
4312,460283,Male,Yes,43,Yes,Doctor,14,Low,2,Cat_6,A,2,2
4313,460337,Female,No,42,Yes,Marketing,10,Low,3,Cat_6,D,2,2
4314,463275,Male,Yes,29,No,Entertainment,7,Average,2,Cat_3,D,1,0
4316,466861,Female,No,21,No,Healthcare,8,Low,7,Cat_2,D,2,2
4317,463177,Male,No,41,Yes,Entertainment,7,Low,2,Cat_1,D,2,2
4318,461874,Male,Yes,48,Yes,Doctor,0,Average,3,Cat_3,A,1,0
4319,462506,Male,No,31,No,Healthcare,1,Low,4,Cat_6,C,2,2
4320,466868,Male,No,26,Yes,Doctor,4,Low,3,Cat_2,A,2,2
4321,461253,Female,No,18,No,Healthcare,0,Low,5,Cat_4,D,2,2
4323,461830,Male,Yes,42,Yes,Executive,1,High,3,Cat_6,C,1,1
4324,464748,Female,Yes,52,No,Engineer,9,Average,5,Cat_4,B,1,0
4325,461904,Female,Yes,50,Yes,Artist,4,Average,2,Cat_5,C,1,0
4328,467562,Male,Yes,71,Yes,Executive,0,High,3,Cat_6,A,0,1
4329,465168,Female,Yes,59,No,Entertainment,8,Average,2,Cat_6,B,1,0
4330,459162,Female,Yes,85,Yes,Lawyer,0,High,2,Cat_6,A,0,1
4331,462831,Male,Yes,29,No,Executive,1,High,3,Cat_6,D,2,1
4332,465576,Male,Yes,43,No,Executive,4,Average,5,Cat_4,A,1,0
4333,464474,Female,No,52,Yes,Artist,1,Low,1,Cat_6,A,0,2
4335,465169,Female,No,59,Yes,Doctor,0,Low,4,Cat_6,B,0,2
4336,460235,Female,No,23,No,Healthcare,1,Low,3,Cat_6,D,2,2
4337,462580,Female,No,39,Yes,Artist,0,Low,1,Cat_4,B,0,2
4338,467313,Male,Yes,39,Yes,Entertainment,1,Average,2,Cat_6,B,1,0
4339,460400,Female,Yes,46,Yes,Entertainment,5,Low,2,Cat_6,A,2,2
4340,463406,Male,No,33,No,Marketing,0,Low,4,Cat_3,C,2,2
4341,459135,Male,Yes,53,Yes,Executive,0,High,4,Cat_6,C,1,1
4343,462972,Female,Yes,62,Yes,Artist,1,Low,1,Cat_6,B,0,2
4344,466284,Male,Yes,46,Yes,Artist,1,Average,5,Cat_2,C,1,0
4345,464410,Male,Yes,40,Yes,Artist,0,Average,2,Cat_6,C,1,0
4346,466005,Male,No,62,Yes,Entertainment,1,Low,4,Cat_2,C,0,2
4348,459206,Female,No,25,No,Artist,1,Low,3,Cat_6,C,2,2
4350,461156,Male,No,22,No,Marketing,3,Low,6,Cat_3,D,2,2
4351,465515,Female,Yes,47,Yes,Artist,1,High,6,Cat_6,B,1,1
4352,460883,Male,Yes,68,Yes,Artist,0,High,2,Cat_6,B,0,1
4353,465380,Male,No,25,No,Entertainment,5,Low,2,Cat_6,D,2,2
4355,461218,Male,Yes,27,No,Executive,0,Low,6,Cat_6,D,2,2
4356,467186,Male,Yes,38,Yes,Entertainment,2,Average,3,Cat_3,B,1,0
4358,461859,Female,Yes,46,No,Artist,5,Low,5,Cat_6,C,2,2
4359,467821,Female,Yes,37,Yes,Artist,1,Low,2,Cat_6,C,2,2
4360,462525,Female,Yes,41,Yes,Artist,0,Average,2,Cat_6,C,1,0
4361,462787,Female,No,29,No,Artist,1,Low,1,Cat_3,A,2,2
4362,459055,Female,No,19,No,Entertainment,1,Low,5,Cat_6,D,2,2
4363,462605,Male,Yes,82,No,Executive,1,High,2,Cat_4,D,0,1
4364,461252,Female,Yes,48,Yes,Doctor,1,Low,1,Cat_3,D,0,2
4365,464340,Male,Yes,67,Yes,Artist,1,High,2,Cat_6,B,0,1
4366,461872,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,B,0,1
4370,467423,Male,Yes,61,Yes,Artist,0,Low,1,Cat_6,B,0,2
4371,463865,Male,Yes,46,Yes,Artist,0,Average,5,Cat_6,B,1,0
4373,458984,Male,Yes,39,Yes,Artist,0,Average,3,Cat_6,C,1,0
4374,459142,Female,Yes,89,Yes,Artist,0,High,3,Cat_6,C,0,1
4377,466389,Female,Yes,47,Yes,Engineer,0,Average,2,Cat_6,A,1,0
4378,460632,Female,No,22,No,Healthcare,0,Low,3,Cat_3,D,2,2
4379,465626,Female,No,42,Yes,Artist,7,Low,3,Cat_6,C,2,2
4380,461768,Male,Yes,69,Yes,Artist,0,High,2,Cat_6,C,0,1
4381,462242,Female,No,30,Yes,Entertainment,0,Low,5,Cat_1,D,2,2
4382,466949,Male,Yes,39,No,Executive,12,High,7,Cat_6,B,2,1
4383,465479,Male,No,27,No,Artist,1,Low,1,Cat_4,D,2,2
4384,464845,Male,Yes,30,No,Engineer,1,Average,3,Cat_4,A,1,0
4385,465066,Male,Yes,47,Yes,Executive,7,High,4,Cat_6,C,1,1
4386,466817,Female,Yes,81,No,Lawyer,0,High,2,Cat_6,B,0,1
4387,466436,Male,Yes,42,No,Doctor,0,Average,3,Cat_6,B,1,0
4388,467974,Female,No,43,Yes,Artist,1,Low,1,Cat_4,B,0,2
4389,460341,Female,No,31,No,Entertainment,11,Low,5,Cat_7,D,2,2
4390,467463,Female,Yes,39,Yes,Artist,8,Average,3,Cat_6,B,1,0
4391,466235,Female,Yes,57,Yes,Artist,0,Average,4,Cat_4,C,1,0
4394,466094,Female,No,31,No,Healthcare,0,Low,3,Cat_6,B,2,2
4395,461451,Female,No,28,Yes,Engineer,1,Low,6,Cat_2,A,2,2
4396,460473,Male,Yes,58,Yes,Artist,0,Average,2,Cat_4,B,1,0
4397,461786,Male,Yes,71,Yes,Lawyer,0,High,2,Cat_6,C,0,1
4398,466745,Female,Yes,36,Yes,Homemaker,0,Average,2,Cat_6,B,1,0
4399,460124,Female,No,43,Yes,Artist,1,Low,3,Cat_6,A,2,2
4400,459910,Male,Yes,69,Yes,Artist,1,Low,2,Cat_6,B,0,2
4401,464082,Male,Yes,77,Yes,Lawyer,0,Low,1,Cat_6,A,0,2
4402,461487,Male,Yes,50,Yes,Artist,1,Average,4,Cat_6,C,1,0
4403,465188,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,B,1,0
4404,467255,Female,No,40,Yes,Healthcare,6,Low,2,Cat_6,D,2,2
4405,466993,Female,Yes,43,Yes,Engineer,9,Average,2,Cat_6,C,1,0
4408,464403,Female,Yes,65,Yes,Lawyer,0,High,3,Cat_6,C,0,1
4409,461518,Female,Yes,46,Yes,Artist,0,Average,4,Cat_3,B,1,0
4410,464848,Male,Yes,35,No,Entertainment,1,Average,4,Cat_4,B,1,0
4411,460715,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,A,0,1
4412,466963,Male,No,63,No,Entertainment,7,Low,1,Cat_6,A,0,2
4413,466508,Female,Yes,40,Yes,Artist,9,Average,5,Cat_6,B,1,0
4414,460125,Female,Yes,55,Yes,Artist,10,Low,1,Cat_6,B,0,2
4415,462325,Male,No,37,Yes,Healthcare,1,Low,4,Cat_4,B,2,2
4416,461537,Male,No,31,Yes,Artist,0,Low,1,Cat_6,B,0,2
4417,461679,Male,No,28,Yes,Healthcare,4,Low,4,Cat_6,D,2,2
4418,463559,Female,Yes,48,Yes,Engineer,1,High,3,Cat_6,B,1,1
4420,467018,Male,Yes,57,Yes,Artist,1,Average,5,Cat_6,C,1,0
4423,466104,Male,Yes,81,Yes,Lawyer,1,Low,1,Cat_6,B,0,2
4424,467825,Female,No,21,No,Marketing,1,Low,8,Cat_6,C,2,2
4425,466599,Female,No,33,Yes,Healthcare,1,Low,2,Cat_6,C,2,2
4426,466724,Male,No,38,Yes,Artist,0,Low,2,Cat_6,B,0,2
4428,467881,Female,No,33,Yes,Artist,10,Low,1,Cat_7,A,2,2
4429,462578,Male,Yes,38,Yes,Artist,8,Average,2,Cat_4,B,1,0
4430,459177,Female,Yes,39,Yes,Artist,1,Average,4,Cat_6,A,1,0
4431,459232,Female,Yes,59,Yes,Artist,0,High,2,Cat_6,C,0,1
4433,467019,Male,Yes,80,Yes,Lawyer,1,Low,1,Cat_6,C,0,2
4434,462122,Male,Yes,42,No,Entertainment,6,Low,3,Cat_6,B,2,2
4435,459776,Male,Yes,75,Yes,Lawyer,2,Low,1,Cat_6,D,0,2
4436,466074,Female,No,29,No,Engineer,9,Low,2,Cat_4,A,2,2
4437,461528,Female,No,33,Yes,Engineer,1,Low,2,Cat_6,A,2,2
4438,464375,Female,Yes,63,Yes,Artist,1,Low,2,Cat_6,B,0,2
4439,460138,Male,No,33,Yes,Entertainment,9,Low,6,Cat_6,D,2,2
4440,460232,Male,No,22,No,Healthcare,8,Low,4,Cat_6,D,2,2
4441,464444,Male,Yes,36,Yes,Artist,8,Average,2,Cat_6,C,1,0
4442,467783,Female,Yes,53,Yes,Artist,0,Average,3,Cat_6,C,1,0
4443,460497,Male,Yes,35,Yes,Entertainment,6,Low,5,Cat_3,D,2,2
4444,465124,Female,Yes,29,Yes,Healthcare,6,Average,2,Cat_6,A,1,0
4445,464602,Female,Yes,31,Yes,Healthcare,0,Low,1,Cat_1,D,0,2
4446,465581,Male,Yes,38,Yes,Artist,0,Low,4,Cat_3,A,2,2
4447,462750,Male,No,22,No,Healthcare,9,Low,8,Cat_6,D,2,2
4448,461258,Female,Yes,57,Yes,Artist,1,Average,3,Cat_4,C,1,0
4449,464958,Female,Yes,42,No,Engineer,1,Average,6,Cat_4,B,1,0
4451,462268,Female,Yes,77,Yes,Lawyer,6,High,2,Cat_6,B,0,1
4452,460920,Male,Yes,79,Yes,Lawyer,1,High,2,Cat_6,C,0,1
4453,463816,Male,Yes,53,Yes,Healthcare,3,High,4,Cat_7,B,1,1
4454,461712,Female,Yes,42,Yes,Artist,1,Low,2,Cat_6,A,0,2
4455,461846,Female,No,72,Yes,Artist,1,Low,2,Cat_2,B,0,2
4456,464315,Male,Yes,71,No,Executive,1,Average,2,Cat_6,C,1,0
4457,467607,Female,No,25,No,Engineer,9,Low,1,Cat_6,D,2,2
4459,465224,Male,Yes,61,Yes,Executive,0,Low,3,Cat_6,D,0,2
4460,463181,Male,Yes,48,Yes,Doctor,5,Average,3,Cat_5,B,1,0
4461,467932,Female,No,28,No,Healthcare,0,Low,4,Cat_6,D,2,2
4462,466876,Female,Yes,43,Yes,Entertainment,0,Average,2,Cat_2,C,1,0
4464,464071,Male,Yes,82,Yes,Lawyer,0,High,2,Cat_6,B,0,1
4465,464202,Male,Yes,40,Yes,Artist,14,Low,1,Cat_6,A,2,2
4466,467163,Male,No,32,No,Healthcare,9,Low,3,Cat_6,D,2,2
4469,461932,Female,No,21,No,Healthcare,3,Low,2,Cat_4,D,2,2
4470,467280,Female,No,28,No,Entertainment,10,Low,2,Cat_6,D,2,2
4471,463658,Male,Yes,43,Yes,Artist,3,Average,3,Cat_6,C,1,0
4472,460579,Female,Yes,38,No,Engineer,0,Average,5,Cat_3,A,1,0
4473,462310,Male,Yes,63,Yes,Artist,5,Average,4,Cat_6,C,1,0
4474,460321,Male,Yes,25,Yes,Artist,3,Average,2,Cat_6,B,1,0
4475,464537,Male,Yes,41,Yes,Artist,8,Average,3,Cat_6,A,1,0
4477,467346,Male,Yes,37,Yes,Artist,1,Average,3,Cat_6,C,1,0
4478,466126,Female,Yes,57,No,Engineer,0,Low,1,Cat_6,B,0,2
4479,464058,Male,Yes,86,Yes,Healthcare,0,Low,1,Cat_6,D,0,2
4480,462232,Male,Yes,56,No,Executive,1,High,8,Cat_4,A,1,1
4481,463034,Female,No,27,Yes,Homemaker,9,Low,1,Cat_6,D,2,2
4482,459543,Male,Yes,70,No,Executive,1,High,2,Cat_6,A,0,1
4483,459635,Female,No,22,No,Healthcare,8,Low,4,Cat_6,D,2,2
4484,464097,Male,Yes,35,Yes,Doctor,5,High,2,Cat_6,D,2,1
4485,466930,Male,No,31,No,Healthcare,2,Low,2,Cat_5,A,2,2
4486,463866,Male,Yes,40,Yes,Artist,1,Average,4,Cat_6,C,1,0
4487,465387,Female,Yes,43,Yes,Artist,0,Low,2,Cat_6,C,0,2
4488,463246,Female,Yes,38,No,Engineer,9,Low,2,Cat_6,A,2,2
4490,462241,Female,No,28,No,Entertainment,1,Low,4,Cat_6,D,2,2
4492,463283,Female,No,48,Yes,Artist,1,Low,1,Cat_3,B,0,2
4493,466983,Female,Yes,41,Yes,Artist,8,Average,2,Cat_6,C,1,0
4494,462812,Female,No,29,No,Healthcare,0,Low,3,Cat_6,C,2,2
4495,462496,Male,Yes,45,No,Artist,1,Average,3,Cat_6,A,1,0
4497,460405,Female,No,41,Yes,Entertainment,5,Low,2,Cat_6,D,2,2
4498,460757,Female,Yes,28,No,Homemaker,9,High,3,Cat_6,A,2,1
4500,466546,Female,Yes,69,Yes,Lawyer,1,High,2,Cat_6,B,0,1
4501,459138,Male,Yes,53,Yes,Artist,1,Average,3,Cat_6,C,1,0
4503,459194,Female,Yes,81,Yes,Lawyer,1,High,2,Cat_6,C,0,1
4504,465043,Male,Yes,48,Yes,Doctor,9,Average,5,Cat_6,C,1,0
4505,461435,Female,Yes,45,Yes,Artist,8,Average,2,Cat_6,C,1,0
4507,467677,Male,Yes,57,No,Entertainment,0,High,3,Cat_4,D,0,1
4509,463279,Male,No,27,No,Entertainment,0,Low,3,Cat_3,A,2,2
4510,460395,Female,No,27,Yes,Entertainment,8,Low,3,Cat_6,D,2,2
4511,462308,Male,Yes,30,Yes,Healthcare,1,High,2,Cat_4,B,2,1
4512,461309,Female,No,21,No,Healthcare,1,Low,4,Cat_6,D,2,2
4513,459310,Male,No,38,Yes,Entertainment,1,Low,2,Cat_2,D,2,2
4514,459786,Male,Yes,57,No,Marketing,1,High,3,Cat_6,A,1,1
4515,467215,Female,Yes,78,Yes,Lawyer,1,High,2,Cat_6,C,0,1
4516,460613,Female,Yes,46,Yes,Homemaker,8,Average,3,Cat_3,C,1,0
4517,461682,Male,Yes,75,No,Executive,1,High,2,Cat_6,C,0,1
4520,465605,Female,Yes,52,Yes,Engineer,4,Low,1,Cat_3,B,0,2
4521,463896,Female,No,25,No,Homemaker,0,Low,3,Cat_2,C,2,2
4523,463323,Male,Yes,31,Yes,Healthcare,2,Low,2,Cat_6,D,2,2
4524,464033,Female,No,18,No,Healthcare,1,Low,4,Cat_6,D,2,2
4526,465456,Female,Yes,59,Yes,Artist,3,High,5,Cat_1,B,1,1
4527,467831,Male,Yes,39,Yes,Artist,0,Average,2,Cat_6,C,1,0
4529,464285,Female,No,25,Yes,Artist,9,Low,1,Cat_6,B,2,2
4530,465697,Female,Yes,47,No,Artist,7,Low,1,Cat_6,C,0,2
4531,465199,Male,Yes,32,Yes,Entertainment,1,Low,2,Cat_6,A,2,2
4532,466057,Female,Yes,38,No,Doctor,1,Average,2,Cat_4,D,1,0
4533,467327,Male,Yes,52,Yes,Artist,3,Average,4,Cat_6,C,1,0
4534,460495,Male,No,21,No,Healthcare,0,Low,6,Cat_3,D,2,2
4535,466180,Male,Yes,70,No,Lawyer,0,Low,1,Cat_6,B,0,2
4536,467954,Male,No,31,No,Healthcare,8,Low,4,Cat_6,D,2,2
4537,467915,Female,No,23,No,Doctor,0,Low,4,Cat_6,C,2,2
4538,464786,Male,No,33,No,Marketing,1,Low,3,Cat_4,D,2,2
4540,459220,Female,Yes,77,Yes,Lawyer,1,High,2,Cat_6,A,0,1
4541,461196,Female,Yes,42,Yes,Engineer,8,Low,2,Cat_3,D,2,2
4542,465069,Male,Yes,73,Yes,Healthcare,1,Average,3,Cat_6,C,1,0
4543,464959,Female,Yes,40,Yes,Engineer,1,Average,6,Cat_4,B,1,0
4544,460537,Female,No,33,Yes,Artist,0,Low,3,Cat_3,A,2,2
4545,461019,Male,No,18,No,Healthcare,0,Low,3,Cat_3,D,2,2
4550,461686,Male,Yes,59,Yes,Artist,1,Low,2,Cat_6,B,0,2
4551,459263,Female,No,32,No,Healthcare,8,Low,4,Cat_6,D,2,2
4553,462947,Female,Yes,46,Yes,Artist,1,Low,1,Cat_6,B,0,2
4554,463875,Male,Yes,53,Yes,Entertainment,1,Low,3,Cat_2,A,0,2
4555,459704,Male,Yes,41,Yes,Artist,1,Average,3,Cat_6,B,1,0
4556,467741,Male,No,21,No,Healthcare,1,Low,3,Cat_4,D,2,2
4557,464978,Male,Yes,62,No,Executive,0,High,2,Cat_4,B,0,1
4559,465191,Female,No,58,Yes,Engineer,1,Low,1,Cat_6,A,0,2
4560,459459,Male,Yes,36,Yes,Artist,4,Low,1,Cat_6,A,2,2
4561,467458,Female,No,28,Yes,Entertainment,0,Low,2,Cat_6,D,2,2
4562,459223,Female,Yes,47,Yes,Doctor,1,Average,4,Cat_6,C,1,0
4566,462296,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,C,1,1
4567,466625,Male,Yes,49,Yes,Artist,0,Average,2,Cat_7,C,1,0
4568,462043,Male,No,33,No,Healthcare,0,Low,5,Cat_6,C,2,2
4569,466777,Female,Yes,49,Yes,Homemaker,8,Average,2,Cat_6,C,1,0
4570,459959,Male,Yes,25,Yes,Artist,9,Low,4,Cat_6,D,2,2
4571,462470,Male,Yes,80,Yes,Executive,3,Low,1,Cat_6,B,0,2
4572,460805,Male,No,36,Yes,Healthcare,8,Low,4,Cat_2,A,2,2
4573,460026,Male,No,26,No,Engineer,7,Low,1,Cat_6,D,2,2
4574,463244,Female,Yes,45,No,Doctor,1,Low,1,Cat_6,B,0,2
4576,462032,Female,Yes,69,Yes,Artist,0,Low,2,Cat_6,C,0,2
4577,467291,Male,Yes,53,Yes,Entertainment,1,Average,4,Cat_6,D,1,0
4578,467847,Male,Yes,41,Yes,Artist,8,High,2,Cat_2,A,2,1
4579,462243,Male,Yes,43,No,Executive,1,Low,4,Cat_6,A,2,2
4580,466626,Female,Yes,51,Yes,Artist,1,Average,2,Cat_7,C,1,0
4581,464372,Male,Yes,45,Yes,Artist,1,Average,6,Cat_5,C,1,0
4582,465005,Male,Yes,50,Yes,Executive,4,High,3,Cat_6,C,1,1
4583,466185,Male,Yes,57,Yes,Doctor,0,Average,4,Cat_6,C,1,0
4584,462165,Male,Yes,70,Yes,Lawyer,3,High,2,Cat_6,D,0,1
4585,464740,Female,Yes,59,No,Artist,1,Low,3,Cat_4,C,0,2
4587,463753,Female,No,30,Yes,Healthcare,0,Low,5,Cat_2,D,2,2
4589,459852,Male,No,40,Yes,Artist,7,Low,1,Cat_6,A,2,2
